ts,o,h,l,c,v
1710651600000,3558.95,3569.23,3536.0,3545.78,11363.0718
1710655200000,3545.78,3550.27,3441.87,3444.07,37932.7267
1710658800000,3444.07,3481.7,3412.0,3472.72,57064.9934
1710662400000,3472.72,3575.0,3460.01,3556.61,42767.7616
1710666000000,3556.6,3574.69,3545.0,3555.6,20229.9071
1710669600000,3555.6,3605.57,3555.6,3596.4,28080.1686
1710673200000,3596.39,3606.41,3573.91,3578.99,16406.1448
1710676800000,3578.99,3601.8,3528.36,3540.31,25224.9702
1710680400000,3540.31,3584.06,3539.98,3574.97,21224.315
1710684000000,3574.96,3601.34,3560.05,3599.05,18788.1709
1710687600000,3599.04,3647.15,3580.52,3628.42,29932.303
1710691200000,3628.42,3636.55,3602.43,3611.36,25020.2433
1710694800000,3611.36,3649.0,3603.97,3644.62,12812.702
1710698400000,3644.63,3653.72,3623.04,3632.93,15239.6652
1710702000000,3632.93,3656.45,3627.36,3651.18,9307.4079
1710705600000,3651.18,3658.0,3632.0,3634.1,8456.0049
1710709200000,3634.11,3643.67,3624.19,3639.88,9115.5571
1710712800000,3639.88,3678.68,3639.41,3645.49,19716.5652
1710716400000,3645.49,3654.99,3630.12,3644.71,10964.0548
1710720000000,3644.7,3645.02,3575.78,3577.8,28262.2309
1710723600000,3577.81,3612.34,3557.31,3601.97,22316.042
1710727200000,3601.98,3627.45,3584.22,3598.07,19022.9414
1710730800000,3598.08,3617.63,3597.0,3600.39,12407.2269
1710734400000,3600.38,3629.98,3576.9,3615.49,19035.4906
1710738000000,3615.5,3642.52,3604.26,3634.3,15011.9828
1710741600000,3634.29,3640.97,3623.04,3627.17,10969.8886
1710745200000,3627.17,3635.74,3612.99,3626.65,20453.5277
1710748800000,3626.65,3627.0,3562.2,3597.95,32711.4397
1710752400000,3597.95,3601.32,3555.26,3562.95,28764.0685
1710756000000,3562.94,3593.0,3548.99,3591.78,24011.8917
1710759600000,3591.79,3615.0,3583.79,3597.82,18669.3505
1710763200000,3597.83,3613.41,3577.78,3598.19,23835.1205
1710766800000,3598.2,3600.0,3526.54,3546.11,38765.4976
1710770400000,3546.12,3563.99,3489.56,3513.4,41234.961
1710774000000,3513.4,3529.09,3486.0,3525.18,30876.7296
1710777600000,3525.17,3563.86,3493.43,3501.2,27808.3675
1710781200000,3501.2,3516.66,3454.09,3508.17,38400.7117
1710784800000,3508.18,3516.24,3472.51,3477.3,32741.9702
1710788400000,3477.3,3508.4,3465.0,3478.89,30969.6576
1710792000000,3478.88,3510.71,3478.88,3508.53,11956.1008
1710795600000,3508.54,3548.0,3507.52,3526.59,16846.6246
1710799200000,3526.6,3529.0,3502.81,3522.31,14578.2745
1710802800000,3522.32,3546.26,3516.12,3520.46,11251.1882
1710806400000,3520.47,3548.09,3449.6,3457.19,33464.4389
1710810000000,3457.19,3461.99,3380.0,3391.76,77118.8269
1710813600000,3391.76,3442.65,3388.08,3407.14,41685.2681
1710817200000,3407.14,3437.52,3362.15,3419.17,37430.0893
