ts,o,h,l,c,v
1747533600000,2485.36,2488.0,2476.36,2481.47,2682.635919
1747537200000,2481.46,2487.13,2468.47,2477.58,7203.038169
1747540800000,2477.34,2489.35,2477.34,2485.98,3504.250293
1747544400000,2485.99,2515.18,2485.53,2512.4,10557.490107
1747548000000,2512.53,2513.83,2492.88,2497.39,7441.85694
1747551600000,2497.35,2511.88,2494.68,2509.71,7340.670009
1747555200000,2509.71,2529.78,2508.62,2517.6,10770.853451
1747558800000,2517.61,2523.8,2504.01,2508.1,3408.452547
1747562400000,2508.11,2513.7,2497.46,2505.4,3613.908921
1747566000000,2505.4,2513.48,2500.67,2502.07,6672.232572
1747569600000,2501.85,2508.55,2486.92,2508.24,5163.161863
1747573200000,2508.25,2544.82,2504.4,2541.79,11934.107952
1747576800000,2541.98,2569.93,2529.01,2558.39,21599.699116
1747580400000,2558.4,2587.82,2547.71,2579.3,15378.363163
1747584000000,2579.31,2584.5,2553.79,2574.09,27127.259207
1747587600000,2574.12,2576.08,2482.71,2490.0,36935.766985
1747591200000,2489.61,2496.34,2450.71,2463.22,30203.950947
1747594800000,2463.2,2471.96,2403.33,2408.54,22524.651513
1747598400000,2408.31,2408.4,2315.89,2393.96,56456.571347
1747602000000,2394.0,2434.32,2393.22,2407.39,13677.558725
1747605600000,2407.2,2457.24,2375.43,2455.39,18468.419334
1747609200000,2455.3,2511.64,2435.27,2497.99,18137.202706
1747612800000,2498.0,2513.5,2427.02,2443.25,27928.056101
1747616400000,2443.25,2450.79,2413.85,2428.8,12131.527595
